Year,Country category,Country,Sex category,Sex,Migration label,Origin or Destination,UNIT,VALUE
2023,US,United States,-,Both sexes,4,Emigrants: All destinations,Thousand,4.9
2023,US,United States,-,Both sexes,5,Immigrants: All origins,Thousand,5.9
2023,US,United States,1,Male,1,Net migration,Thousand,1.4
2023,US,United States,1,Male,4,Emigrants: All destinations,Thousand,1.6
2023,US,United States,1,Male,5,Immigrants: All origins,Thousand,3.0
2023,US,United States,2,Female,1,Net migration,Thousand,-0.4
2023,US,United States,2,Female,4,Emigrants: All destinations,Thousand,3.3
2023,US,United States,2,Female,5,Immigrants: All origins,Thousand,2.9
2023,CA,Canada,-,Both sexes,1,Net migration,Thousand,1.9
2023,CA,Canada,-,Both sexes,4,Emigrants: All destinations,Thousand,5.3
2023,CA,Canada,-,Both sexes,5,Immigrants: All origins,Thousand,7.2
2023,CA,Canada,1,Male,1,Net migration,Thousand,-1.0
2023,CA,Canada,1,Male,4,Emigrants: All destinations,Thousand,3.5
2023,CA,Canada,1,Male,5,Immigrants: All origins,Thousand,2.5
2023,CA,Canada,2,Female,1,Net migration,Thousand,2.9
2023,CA,Canada,2,Female,4,Emigrants: All destinations,Thousand,1.8
2023,CA,Canada,2,Female,5,Immigrants: All origins,Thousand,4.7
2023,AU,Australia,-,Both sexes,1,Net migration,Thousand,3.0
2023,AU,Australia,-,Both sexes,4,Emigrants: All destinations,Thousand,4.7
2023,AU,Australia,-,Both sexes,5,Immigrants: All origins,Thousand,7.7
2023,AU,Australia,1,Male,1,Net migration,Thousand,1.7
2023,AU,Australia,1,Male,4,Emigrants: All destinations,Thousand,2.3
2023,AU,Australia,1,Male,5,Immigrants: All origins,Thousand,4.0
2023,AU,Australia,2,Female,1,Net migration,Thousand,1.3
2023,AU,Australia,2,Female,4,Emigrants: All destinations,Thousand,2.4
2023,AU,Australia,2,Female,5,Immigrants: All origins,Thousand,3.7
2023,ZZWORX23,Other countries (23),-,Both sexes,1,Net migration,Thousand,64.1
2023,ZZWORX23,Other countries (23),-,Both sexes,4,Emigrants: All destinations,Thousand,11.7
2023,ZZWORX23,Other countries (23),-,Both sexes,5,Immigrants: All origins,Thousand,75.8
2023,ZZWORX23,Other countries (23),1,Male,1,Net migration,Thousand,29.5
2023,ZZWORX23,Other countries (23),1,Male,4,Emigrants: All destinations,Thousand,5.3
2023,ZZWORX23,Other countries (23),1,Male,5,Immigrants: All origins,Thousand,34.8
2023,ZZWORX23,Other countries (23),2,Female,1,Net migration,Thousand,34.6
2023,ZZWORX23,Other countries (23),2,Female,4,Emigrants: All destinations,Thousand,6.4
2023,ZZWORX23,Other countries (23),2,Female,5,Immigrants: All origins,Thousand,41.0
2023,-,All countries,-,Both sexes,1,Net migration,Thousand,77.7
2023,-,All countries,-,Both sexes,4,Emigrants: All destinations,Thousand,64.0
2023,-,All countries,-,Both sexes,5,Immigrants: All origins,Thousand,141.6
2023,-,All countries,1,Male,1,Net migration,Thousand,35.1
2023,-,All countries,1,Male,4,Emigrants: All destinations,Thousand,31.0
2023,-,All countries,1,Male,5,Immigrants: All origins,Thousand,66.1
2023,-,All countries,2,Female,1,Net migration,Thousand,42.6
2023,-,All countries,2,Female,4,Emigrants: All destinations,Thousand,32.9
2023,-,All countries,2,Female,5,Immigrants: All origins,Thousand,75.5
2023,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,1,Net migration,Thousand,3.8
2023,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,4,Emigrants: All destinations,Thousand,13.9
2023,E1420XIE,EU14 excl Irl (UK & Ireland),-,Both sexes,5,Immigrants: All origins,Thousand,17.7
2023,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,1,Net migration,Thousand,4.1
2023,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,4,Emigrants: All destinations,Thousand,4.8
2023,E1420XIE,EU14 excl Irl (UK & Ireland),1,Male,5,Immigrants: All origins,Thousand,8.9
2023,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,1,Net migration,Thousand,-0.3
2023,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,4,Emigrants: All destinations,Thousand,9.1
2023,E1420XIE,EU14 excl Irl (UK & Ireland),2,Female,5,Immigrants: All origins,Thousand,8.8
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,1,Net migration,Thousand,0.1
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,4,Emigrants: All destinations,Thousand,8.8
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),-,Both sexes,5,Immigrants: All origins,Thousand,8.9
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,1,Net migration,Thousand,0.3
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,4,Emigrants: All destinations,Thousand,3.6
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),1,Male,5,Immigrants: All origins,Thousand,3.9
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,1,Net migration,Thousand,-0.2
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,4,Emigrants: All destinations,Thousand,5.2
2023,E15E2720,EU15 to EU27 (accession countries joined post 2004),2,Female,5,Immigrants: All origins,Thousand,5.0
