STATISTIC,STATISTIC Label,TLIST(A1),Year,C02076V02508,Age Group,C02199V02655,Sex,UNIT,VALUE
PEA01,Population Estimates (Persons in April),1967,1967,595,75 - 79 years,2,Female,Thousand,34
PEA01,Population Estimates (Persons in April),1967,1967,610,80 - 84 years,-,Both sexes,Thousand,35.8
PEA01,Population Estimates (Persons in April),1967,1967,610,80 - 84 years,1,Male,Thousand,15.8
PEA01,Population Estimates (Persons in April),1967,1967,610,80 - 84 years,2,Female,Thousand,20
PEA01,Population Estimates (Persons in April),1967,1967,630,85 years and over,-,Both sexes,Thousand,20.4
PEA01,Population Estimates (Persons in April),1967,1967,630,85 years and over,1,Male,Thousand,8.1
PEA01,Population Estimates (Persons in April),1967,1967,630,85 years and over,2,Female,Thousand,12.3
PEA01,Population Estimates (Persons in April),1968,1968,205,0 - 4 years,-,Both sexes,Thousand,
PEA01,Population Estimates (Persons in April),1968,1968,205,0 - 4 years,1,Male,Thousand,
PEA01,Population Estimates (Persons in April),1968,1968,205,0 - 4 years,2,Female,Thousand,
PEA01,Population Estimates (Persons in April),1968,1968,245,5 - 9 years,-,Both sexes,Thousand,305
PEA01,Population Estimates (Persons in April),1968,1968,245,5 - 9 years,1,Male,Thousand,155.6
PEA01,Population Estimates (Persons in April),1968,1968,245,5 - 9 years,2,Female,Thousand,149.4
PEA01,Population Estimates (Persons in April),1968,1968,265,10 - 14 years,-,Both sexes,Thousand,289.6
PEA01,Population Estimates (Persons in April),1968,1968,265,10 - 14 years,1,Male,Thousand,147.7
PEA01,Population Estimates (Persons in April),1968,1968,265,10 - 14 years,2,Female,Thousand,141.9
PEA01,Population Estimates (Persons in April),1968,1968,300,15 - 19 years,-,Both sexes,Thousand,261.8
PEA01,Population Estimates (Persons in April),1968,1968,300,15 - 19 years,1,Male,Thousand,134.3
PEA01,Population Estimates (Persons in April),1968,1968,300,15 - 19 years,2,Female,Thousand,127.5
PEA01,Population Estimates (Persons in April),1968,1968,365,20 - 24 years,-,Both sexes,Thousand,196.5
PEA01,Population Estimates (Persons in April),1968,1968,365,20 - 24 years,1,Male,Thousand,100.5
PEA01,Population Estimates (Persons in April),1968,1968,365,20 - 24 years,2,Female,Thousand,96
PEA01,Population Estimates (Persons in April),1968,1968,410,25 - 29 years,-,Both sexes,Thousand,158.1
PEA01,Population Estimates (Persons in April),1968,1968,410,25 - 29 years,1,Male,Thousand,79.8
PEA01,Population Estimates (Persons in April),1968,1968,410,25 - 29 years,2,Female,Thousand,78.3
PEA01,Population Estimates (Persons in April),1968,1968,440,30 - 34 years,-,Both sexes,Thousand,148.1
PEA01,Population Estimates (Persons in April),1968,1968,440,30 - 34 years,1,Male,Thousand,74.9
PEA01,Population Estimates (Persons in April),1968,1968,440,30 - 34 years,2,Female,Thousand,73.2
PEA01,Population Estimates (Persons in April),1968,1968,460,35 - 39 years,-,Both sexes,Thousand,151.9
PEA01,Population Estimates (Persons in April),1968,1968,460,35 - 39 years,1,Male,Thousand,75.9
PEA01,Population Estimates (Persons in April),1968,1968,460,35 - 39 years,2,Female,Thousand,76
PEA01,Population Estimates (Persons in April),1968,1968,475,40 - 44 years,-,Both sexes,Thousand,158.8
PEA01,Population Estimates (Persons in April),1968,1968,475,40 - 44 years,1,Male,Thousand,79.1
PEA01,Population Estimates (Persons in April),1968,1968,475,40 - 44 years,2,Female,Thousand,79.7
PEA01,Population Estimates (Persons in April),1968,1968,495,45 - 49 years,-,Both sexes,Thousand,163.5
PEA01,Population Estimates (Persons in April),1968,1968,495,45 - 49 years,1,Male,Thousand,81.8
PEA01,Population Estimates (Persons in April),1968,1968,495,45 - 49 years,2,Female,Thousand,81.7
PEA01,Population Estimates (Persons in April),1968,1968,515,50 - 54 years,-,Both sexes,Thousand,162.2
PEA01,Population Estimates (Persons in April),1968,1968,515,50 - 54 years,1,Male,Thousand,82.4
PEA01,Population Estimates (Persons in April),1968,1968,515,50 - 54 years,2,Female,Thousand,79.8
PEA01,Population Estimates (Persons in April),1968,1968,530,55 - 59 years,-,Both sexes,Thousand,149.6
PEA01,Population Estimates (Persons in April),1968,1968,530,55 - 59 years,1,Male,Thousand,76.6
PEA01,Population Estimates (Persons in April),1968,1968,530,55 - 59 years,2,Female,Thousand,73
PEA01,Population Estimates (Persons in April),1968,1968,550,60 - 64 years,-,Both sexes,Thousand,127.4
PEA01,Population Estimates (Persons in April),1968,1968,550,60 - 64 years,1,Male,Thousand,64
PEA01,Population Estimates (Persons in April),1968,1968,550,60 - 64 years,2,Female,Thousand,63.4
PEA01,Population Estimates (Persons in April),1968,1968,565,65 - 69 years,-,Both sexes,Thousand,113
PEA01,Population Estimates (Persons in April),1968,1968,565,65 - 69 years,1,Male,Thousand,54.7
PEA01,Population Estimates (Persons in April),1968,1968,565,65 - 69 years,2,Female,Thousand,58.3
PEA01,Population Estimates (Persons in April),1968,1968,580,70 - 74 years,-,Both sexes,Thousand,93.4
PEA01,Population Estimates (Persons in April),1968,1968,580,70 - 74 years,1,Male,Thousand,43.1
PEA01,Population Estimates (Persons in April),1968,1968,580,70 - 74 years,2,Female,Thousand,50.3
PEA01,Population Estimates (Persons in April),1968,1968,595,75 - 79 years,-,Both sexes,Thousand,62.2
PEA01,Population Estimates (Persons in April),1968,1968,595,75 - 79 years,1,Male,Thousand,28.3
PEA01,Population Estimates (Persons in April),1968,1968,595,75 - 79 years,2,Female,Thousand,33.9
PEA01,Population Estimates (Persons in April),1968,1968,610,80 - 84 years,-,Both sexes,Thousand,35.8
PEA01,Population Estimates (Persons in April),1968,1968,610,80 - 84 years,1,Male,Thousand,15.7
PEA01,Population Estimates (Persons in April),1968,1968,610,80 - 84 years,2,Female,Thousand,20.1
PEA01,Population Estimates (Persons in April),1968,1968,630,85 years and over,-,Both sexes,Thousand,20.5
PEA01,Population Estimates (Persons in April),1968,1968,630,85 years and over,1,Male,Thousand,8.1
PEA01,Population Estimates (Persons in April),1968,1968,630,85 years and over,2,Female,Thousand,12.4
PEA01,Population Estimates (Persons in April),1969,1969,205,0 - 4 years,-,Both sexes,Thousand,
PEA01,Population Estimates (Persons in April),1969,1969,205,0 - 4 years,1,Male,Thousand,
PEA01,Population Estimates (Persons in April),1969,1969,205,0 - 4 years,2,Female,Thousand,
PEA01,Population Estimates (Persons in April),1969,1969,245,5 - 9 years,-,Both sexes,Thousand,307.8
PEA01,Population Estimates (Persons in April),1969,1969,245,5 - 9 years,1,Male,Thousand,157.1
PEA01,Population Estimates (Persons in April),1969,1969,245,5 - 9 years,2,Female,Thousand,150.7
PEA01,Population Estimates (Persons in April),1969,1969,265,10 - 14 years,-,Both sexes,Thousand,291.6
PEA01,Population Estimates (Persons in April),1969,1969,265,10 - 14 years,1,Male,Thousand,148.6
PEA01,Population Estimates (Persons in April),1969,1969,265,10 - 14 years,2,Female,Thousand,143
PEA01,Population Estimates (Persons in April),1969,1969,300,15 - 19 years,-,Both sexes,Thousand,262.9
PEA01,Population Estimates (Persons in April),1969,1969,300,15 - 19 years,1,Male,Thousand,134.7
PEA01,Population Estimates (Persons in April),1969,1969,300,15 - 19 years,2,Female,Thousand,128.2
PEA01,Population Estimates (Persons in April),1969,1969,365,20 - 24 years,-,Both sexes,Thousand,202
PEA01,Population Estimates (Persons in April),1969,1969,365,20 - 24 years,1,Male,Thousand,103.2
PEA01,Population Estimates (Persons in April),1969,1969,365,20 - 24 years,2,Female,Thousand,98.8
PEA01,Population Estimates (Persons in April),1969,1969,410,25 - 29 years,-,Both sexes,Thousand,162.5
PEA01,Population Estimates (Persons in April),1969,1969,410,25 - 29 years,1,Male,Thousand,82.2
PEA01,Population Estimates (Persons in April),1969,1969,410,25 - 29 years,2,Female,Thousand,80.3
PEA01,Population Estimates (Persons in April),1969,1969,440,30 - 34 years,-,Both sexes,Thousand,148.7
PEA01,Population Estimates (Persons in April),1969,1969,440,30 - 34 years,1,Male,Thousand,75.2
PEA01,Population Estimates (Persons in April),1969,1969,440,30 - 34 years,2,Female,Thousand,73.5
PEA01,Population Estimates (Persons in April),1969,1969,460,35 - 39 years,-,Both sexes,Thousand,150.6
PEA01,Population Estimates (Persons in April),1969,1969,460,35 - 39 years,1,Male,Thousand,75.7
PEA01,Population Estimates (Persons in April),1969,1969,460,35 - 39 years,2,Female,Thousand,74.9
PEA01,Population Estimates (Persons in April),1969,1969,475,40 - 44 years,-,Both sexes,Thousand,156.3
PEA01,Population Estimates (Persons in April),1969,1969,475,40 - 44 years,1,Male,Thousand,77.9
PEA01,Population Estimates (Persons in April),1969,1969,475,40 - 44 years,2,Female,Thousand,78.4
PEA01,Population Estimates (Persons in April),1969,1969,495,45 - 49 years,-,Both sexes,Thousand,162
PEA01,Population Estimates (Persons in April),1969,1969,495,45 - 49 years,1,Male,Thousand,80.9
PEA01,Population Estimates (Persons in April),1969,1969,495,45 - 49 years,2,Female,Thousand,81.1
PEA01,Population Estimates (Persons in April),1969,1969,515,50 - 54 years,-,Both sexes,Thousand,160.7
PEA01,Population Estimates (Persons in April),1969,1969,515,50 - 54 years,1,Male,Thousand,81.4
PEA01,Population Estimates (Persons in April),1969,1969,515,50 - 54 years,2,Female,Thousand,79.3
PEA01,Population Estimates (Persons in April),1969,1969,530,55 - 59 years,-,Both sexes,Thousand,150.9
PEA01,Population Estimates (Persons in April),1969,1969,530,55 - 59 years,1,Male,Thousand,77.1
PEA01,Population Estimates (Persons in April),1969,1969,530,55 - 59 years,2,Female,Thousand,73.8
PEA01,Population Estimates (Persons in April),1969,1969,550,60 - 64 years,-,Both sexes,Thousand,129.3
PEA01,Population Estimates (Persons in April),1969,1969,550,60 - 64 years,1,Male,Thousand,65.2
PEA01,Population Estimates (Persons in April),1969,1969,550,60 - 64 years,2,Female,Thousand,64.1
PEA01,Population Estimates (Persons in April),1969,1969,565,65 - 69 years,-,Both sexes,Thousand,112.3
PEA01,Population Estimates (Persons in April),1969,1969,565,65 - 69 years,1,Male,Thousand,54.6
PEA01,Population Estimates (Persons in April),1969,1969,565,65 - 69 years,2,Female,Thousand,57.7
PEA01,Population Estimates (Persons in April),1969,1969,580,70 - 74 years,-,Both sexes,Thousand,95
PEA01,Population Estimates (Persons in April),1969,1969,580,70 - 74 years,1,Male,Thousand,43.5
PEA01,Population Estimates (Persons in April),1969,1969,580,70 - 74 years,2,Female,Thousand,51.5
PEA01,Population Estimates (Persons in April),1969,1969,595,75 - 79 years,-,Both sexes,Thousand,62
PEA01,Population Estimates (Persons in April),1969,1969,595,75 - 79 years,1,Male,Thousand,28.2
PEA01,Population Estimates (Persons in April),1969,1969,595,75 - 79 years,2,Female,Thousand,33.8
PEA01,Population Estimates (Persons in April),1969,1969,610,80 - 84 years,-,Both sexes,Thousand,36
PEA01,Population Estimates (Persons in April),1969,1969,610,80 - 84 years,1,Male,Thousand,15.8
PEA01,Population Estimates (Persons in April),1969,1969,610,80 - 84 years,2,Female,Thousand,20.2
PEA01,Population Estimates (Persons in April),1969,1969,630,85 years and over,-,Both sexes,Thousand,20.7
PEA01,Population Estimates (Persons in April),1969,1969,630,85 years and over,1,Male,Thousand,8.1
PEA01,Population Estimates (Persons in April),1969,1969,630,85 years and over,2,Female,Thousand,12.6
PEA01,Population Estimates (Persons in April),1970,1970,205,0 - 4 years,-,Both sexes,Thousand,
PEA01,Population Estimates (Persons in April),1970,1970,205,0 - 4 years,1,Male,Thousand,
PEA01,Population Estimates (Persons in April),1970,1970,205,0 - 4 years,2,Female,Thousand,
PEA01,Population Estimates (Persons in April),1970,1970,245,5 - 9 years,-,Both sexes,Thousand,312
PEA01,Population Estimates (Persons in April),1970,1970,245,5 - 9 years,1,Male,Thousand,159.3
PEA01,Population Estimates (Persons in April),1970,1970,245,5 - 9 years,2,Female,Thousand,152.7
PEA01,Population Estimates (Persons in April),1970,1970,265,10 - 14 years,-,Both sexes,Thousand,294.8
PEA01,Population Estimates (Persons in April),1970,1970,265,10 - 14 years,1,Male,Thousand,150.2
PEA01,Population Estimates (Persons in April),1970,1970,265,10 - 14 years,2,Female,Thousand,144.6
PEA01,Population Estimates (Persons in April),1970,1970,300,15 - 19 years,-,Both sexes,Thousand,264.9
PEA01,Population Estimates (Persons in April),1970,1970,300,15 - 19 years,1,Male,Thousand,135.5
PEA01,Population Estimates (Persons in April),1970,1970,300,15 - 19 years,2,Female,Thousand,129.4
PEA01,Population Estimates (Persons in April),1970,1970,365,20 - 24 years,-,Both sexes,Thousand,208.5
PEA01,Population Estimates (Persons in April),1970,1970,365,20 - 24 years,1,Male,Thousand,106.6
PEA01,Population Estimates (Persons in April),1970,1970,365,20 - 24 years,2,Female,Thousand,101.9
PEA01,Population Estimates (Persons in April),1970,1970,410,25 - 29 years,-,Both sexes,Thousand,167.5
PEA01,Population Estimates (Persons in April),1970,1970,410,25 - 29 years,1,Male,Thousand,84.8
PEA01,Population Estimates (Persons in April),1970,1970,410,25 - 29 years,2,Female,Thousand,82.7
PEA01,Population Estimates (Persons in April),1970,1970,440,30 - 34 years,-,Both sexes,Thousand,149.9
PEA01,Population Estimates (Persons in April),1970,1970,440,30 - 34 years,1,Male,Thousand,76
PEA01,Population Estimates (Persons in April),1970,1970,440,30 - 34 years,2,Female,Thousand,73.9
PEA01,Population Estimates (Persons in April),1970,1970,460,35 - 39 years,-,Both sexes,Thousand,149.8
PEA01,Population Estimates (Persons in April),1970,1970,460,35 - 39 years,1,Male,Thousand,75.5
PEA01,Population Estimates (Persons in April),1970,1970,460,35 - 39 years,2,Female,Thousand,74.3
PEA01,Population Estimates (Persons in April),1970,1970,475,40 - 44 years,-,Both sexes,Thousand,154.5
PEA01,Population Estimates (Persons in April),1970,1970,475,40 - 44 years,1,Male,Thousand,77.2
PEA01,Population Estimates (Persons in April),1970,1970,475,40 - 44 years,2,Female,Thousand,77.3
PEA01,Population Estimates (Persons in April),1970,1970,495,45 - 49 years,-,Both sexes,Thousand,160.9
PEA01,Population Estimates (Persons in April),1970,1970,495,45 - 49 years,1,Male,Thousand,80.1
PEA01,Population Estimates (Persons in April),1970,1970,495,45 - 49 years,2,Female,Thousand,80.8
PEA01,Population Estimates (Persons in April),1970,1970,515,50 - 54 years,-,Both sexes,Thousand,159.8
PEA01,Population Estimates (Persons in April),1970,1970,515,50 - 54 years,1,Male,Thousand,80.7
PEA01,Population Estimates (Persons in April),1970,1970,515,50 - 54 years,2,Female,Thousand,79.1
PEA01,Population Estimates (Persons in April),1970,1970,530,55 - 59 years,-,Both sexes,Thousand,152.8
PEA01,Population Estimates (Persons in April),1970,1970,530,55 - 59 years,1,Male,Thousand,77.7
PEA01,Population Estimates (Persons in April),1970,1970,530,55 - 59 years,2,Female,Thousand,75.1
PEA01,Population Estimates (Persons in April),1970,1970,550,60 - 64 years,-,Both sexes,Thousand,131.6
PEA01,Population Estimates (Persons in April),1970,1970,550,60 - 64 years,1,Male,Thousand,66.6
PEA01,Population Estimates (Persons in April),1970,1970,550,60 - 64 years,2,Female,Thousand,65
PEA01,Population Estimates (Persons in April),1970,1970,565,65 - 69 years,-,Both sexes,Thousand,112.2
PEA01,Population Estimates (Persons in April),1970,1970,565,65 - 69 years,1,Male,Thousand,54.6
PEA01,Population Estimates (Persons in April),1970,1970,565,65 - 69 years,2,Female,Thousand,57.6
PEA01,Population Estimates (Persons in April),1970,1970,580,70 - 74 years,-,Both sexes,Thousand,97
PEA01,Population Estimates (Persons in April),1970,1970,580,70 - 74 years,1,Male,Thousand,44
PEA01,Population Estimates (Persons in April),1970,1970,580,70 - 74 years,2,Female,Thousand,53
PEA01,Population Estimates (Persons in April),1970,1970,595,75 - 79 years,-,Both sexes,Thousand,62.1
PEA01,Population Estimates (Persons in April),1970,1970,595,75 - 79 years,1,Male,Thousand,28.1
PEA01,Population Estimates (Persons in April),1970,1970,595,75 - 79 years,2,Female,Thousand,34
PEA01,Population Estimates (Persons in April),1970,1970,610,80 - 84 years,-,Both sexes,Thousand,36.3
PEA01,Population Estimates (Persons in April),1970,1970,610,80 - 84 years,1,Male,Thousand,15.7
PEA01,Population Estimates (Persons in April),1970,1970,610,80 - 84 years,2,Female,Thousand,20.6
PEA01,Population Estimates (Persons in April),1970,1970,630,85 years and over,-,Both sexes,Thousand,20.9
PEA01,Population Estimates (Persons in April),1970,1970,630,85 years and over,1,Male,Thousand,8.2
PEA01,Population Estimates (Persons in April),1970,1970,630,85 years and over,2,Female,Thousand,12.7
PEA01,Population Estimates (Persons in April),1971,1971,205,0 - 4 years,-,Both sexes,Thousand,315.6
PEA01,Population Estimates (Persons in April),1971,1971,205,0 - 4 years,1,Male,Thousand,161.8
PEA01,Population Estimates (Persons in April),1971,1971,205,0 - 4 years,2,Female,Thousand,153.8
PEA01,Population Estimates (Persons in April),1971,1971,245,5 - 9 years,-,Both sexes,Thousand,316.9
PEA01,Population Estimates (Persons in April),1971,1971,245,5 - 9 years,1,Male,Thousand,161.8
